"models","params","target","forecast_date"
"CEID-Walk",0,"2 wk ahead inc death","2021-06-21"
"DDS-NBDS",0,"2 wk ahead inc death","2021-06-21"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-06-21"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-06-21"
"JHU_IDD-CovidSP",0,"2 wk ahead inc death","2021-06-21"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-06-21"
"epiforecasts-ensemble1",0,"2 wk ahead inc death","2021-06-21"
"Karlen-pypm",0.706912349764609,"2 wk ahead cum death","2021-06-21"
"SteveMcConnell-CovidComplete",0.0431706826723481,"2 wk ahead cum death","2021-06-21"
"BPagano-RtDriven",0.193988000761655,"2 wk ahead cum death","2021-06-21"
"Microsoft-DeepSTIA",0.056861962528225,"2 wk ahead cum death","2021-06-21"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-06-21"
"MIT_CritData-GBCF",0,"2 wk ahead cum death","2021-06-21"
"UMass-MechBayes",0,"2 wk ahead cum death","2021-06-21"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-06-21"
"CEID-Walk",0,"2 wk ahead cum death","2021-06-21"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-06-21"
"DDS-NBDS",0,"2 wk ahead cum death","2021-06-21"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-06-21"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-06-21"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-06-21"
"CU-select",0,"2 wk ahead cum death","2021-06-21"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-06-21"
"epiforecasts-ensemble1",0,"2 wk ahead cum death","2021-06-21"
"Covid19Sim-Simulator",0,"2 wk ahead cum death","2021-06-21"
"JHU_IDD-CovidSP",0,"2 wk ahead cum death","2021-06-21"
"IHME-CurveFit",0,"2 wk ahead cum death","2021-06-21"
"Karlen-pypm",0.576511000553318,"2 wk ahead inc case","2021-06-21"
"LANL-GrowthRate",-0.0792322139746108,"2 wk ahead inc case","2021-06-21"
"RobertWalraven-ESG",0.216806746520425,"2 wk ahead inc case","2021-06-21"
"CU-select",0.0646973855837009,"2 wk ahead inc case","2021-06-21"
"JHUAPL-Bucky",0.0743686567078292,"2 wk ahead inc case","2021-06-21"
"MUNI-ARIMA",0.151688284057624,"2 wk ahead inc case","2021-06-21"
"JHU_CSSE-DECOM",0,"2 wk ahead inc case","2021-06-21"
"USC-SI_kJalpha",0,"2 wk ahead inc case","2021-06-21"
"Microsoft-DeepSTIA",0,"2 wk ahead inc case","2021-06-21"
"Covid19Sim-Simulator",0,"2 wk ahead inc case","2021-06-21"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-06-21"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-06-21"
"IEM_MED-CovidProject",0,"2 wk ahead inc case","2021-06-21"
"UChicagoCHATTOPADHYAY-UnIT",0,"2 wk ahead inc case","2021-06-21"
"JHU_IDD-CovidSP",0,"2 wk ahead inc case","2021-06-21"
"COVIDhub-baseline",0,"2 wk ahead inc case","2021-06-21"
"CEID-Walk",0,"2 wk ahead inc case","2021-06-21"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-06-21"
"Karlen-pypm",0.450135614097353,"1 wk ahead inc death","2021-06-21"
"UMass-MechBayes",0.453091674748837,"1 wk ahead inc death","2021-06-21"
"SteveMcConnell-CovidComplete",0.0285719862787875,"1 wk ahead inc death","2021-06-21"
"Microsoft-DeepSTIA",0.0252614519911473,"1 wk ahead inc death","2021-06-21"
"BPagano-RtDriven",0.156290924082157,"1 wk ahead inc death","2021-06-21"
"JHU_CSSE-DECOM",0,"1 wk ahead inc death","2021-06-21"
"RobertWalraven-ESG",0,"1 wk ahead inc death","2021-06-21"
"CU-select",0,"1 wk ahead inc death","2021-06-21"
"UA-EpiCovDA",0,"1 wk ahead inc death","2021-06-21"
"MUNI-ARIMA",0,"1 wk ahead inc death","2021-06-21"
"LANL-GrowthRate",0,"1 wk ahead inc death","2021-06-21"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc death","2021-06-21"
"Covid19Sim-Simulator",0,"1 wk ahead inc death","2021-06-21"
"CEID-Walk",0,"1 wk ahead inc death","2021-06-21"
"IHME-CurveFit",0,"1 wk ahead inc death","2021-06-21"
"JHUAPL-Bucky",0,"1 wk ahead inc death","2021-06-21"
"COVIDhub-baseline",0,"1 wk ahead inc death","2021-06-21"
"epiforecasts-ensemble1",0,"1 wk ahead inc death","2021-06-21"
"JHU_IDD-CovidSP",0,"1 wk ahead inc death","2021-06-21"
"MIT_CritData-GBCF",0,"1 wk ahead inc death","2021-06-21"
"USC-SI_kJalpha",0,"1 wk ahead inc death","2021-06-21"
"Karlen-pypm",0.629793290034703,"1 wk ahead cum death","2021-06-21"
"BPagano-RtDriven",0.31149952595714,"1 wk ahead cum death","2021-06-21"
"SteveMcConnell-CovidComplete",0.0590479833806551,"1 wk ahead cum death","2021-06-21"
"Microsoft-DeepSTIA",0,"1 wk ahead cum death","2021-06-21"
"JHU_CSSE-DECOM",0,"1 wk ahead cum death","2021-06-21"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-06-21"
"CEID-Walk",0,"1 wk ahead cum death","2021-06-21"
"UMass-MechBayes",0,"1 wk ahead cum death","2021-06-21"
"MIT_CritData-GBCF",0,"1 wk ahead cum death","2021-06-21"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-06-21"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-06-21"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-06-21"
"epiforecasts-ensemble1",0,"1 wk ahead cum death","2021-06-21"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-06-21"
"CU-select",0,"1 wk ahead cum death","2021-06-21"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-06-21"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-06-21"
"JHU_IDD-CovidSP",0,"1 wk ahead cum death","2021-06-21"
"IHME-CurveFit",0,"1 wk ahead cum death","2021-06-21"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-06-21"
"Karlen-pypm",0.347552054171657,"1 wk ahead inc case","2021-06-21"
"IEM_MED-CovidProject",0.359827809442151,"1 wk ahead inc case","2021-06-21"
"RobertWalraven-ESG",0.0789500434562336,"1 wk ahead inc case","2021-06-21"
"Microsoft-DeepSTIA",0.15137416442078,"1 wk ahead inc case","2021-06-21"
"CU-select",0,"1 wk ahead inc case","2021-06-21"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-06-21"
"JHU_CSSE-DECOM",0,"1 wk ahead inc case","2021-06-21"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-06-21"
"MUNI-ARIMA",0,"1 wk ahead inc case","2021-06-21"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-06-21"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-06-21"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-06-21"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-06-21"
"CEID-Walk",0,"1 wk ahead inc case","2021-06-21"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-06-21"
"JHU_IDD-CovidSP",0,"1 wk ahead inc case","2021-06-21"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-06-21"
"UMass-MechBayes",0.153247876737654,"4 wk ahead inc death","2021-06-28"
"USC-SI_kJalpha",0.280151561613253,"4 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.156447168865689,"4 wk ahead inc death","2021-06-28"
"SteveMcConnell-CovidComplete",0.144638144593527,"4 wk ahead inc death","2021-06-28"
"CU-select",0.103342305212866,"4 wk ahead inc death","2021-06-28"
"RobertWalraven-ESG",0.105141256058547,"4 wk ahead inc death","2021-06-28"
"BPagano-RtDriven",0.0954142058424111,"4 wk ahead inc death","2021-06-28"
"LANL-GrowthRate",0,"4 wk ahead inc death","2021-06-28"
"JHU_CSSE-DECOM",0,"4 wk ahead inc death","2021-06-28"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-06-28"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-06-28"
"Microsoft-DeepSTIA",0,"4 wk ahead inc death","2021-06-28"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-06-28"
"IHME-CurveFit",0,"4 wk ahead inc death","2021-06-28"
"MUNI-ARIMA",0,"4 wk ahead inc death","2021-06-28"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-06-28"
"JHU_IDD-CovidSP",0,"4 wk ahead inc death","2021-06-28"
"CEID-Walk",0,"4 wk ahead inc death","2021-06-28"
"DDS-NBDS",0,"4 wk ahead inc death","2021-06-28"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-06-28"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-06-28"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-06-28"
"Microsoft-DeepSTIA",0.377676205412455,"4 wk ahead cum death","2021-06-28"
"Karlen-pypm",0.462565188204055,"4 wk ahead cum death","2021-06-28"
"BPagano-RtDriven",0.160549048713933,"4 wk ahead cum death","2021-06-28"
"SteveMcConnell-CovidComplete",0,"4 wk ahead cum death","2021-06-28"
"UMass-MechBayes",0,"4 wk ahead cum death","2021-06-28"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-06-28"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-06-28"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-06-28"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-06-28"
"CU-select",0,"4 wk ahead cum death","2021-06-28"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-06-28"
"RobertWalraven-ESG",0,"4 wk ahead cum death","2021-06-28"
"CEID-Walk",0,"4 wk ahead cum death","2021-06-28"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-06-28"
"DDS-NBDS",0,"4 wk ahead cum death","2021-06-28"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-06-28"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-06-28"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-06-28"
"JHU_IDD-CovidSP",0,"4 wk ahead cum death","2021-06-28"
"IHME-CurveFit",0,"4 wk ahead cum death","2021-06-28"
"Karlen-pypm",0.565845047391535,"4 wk ahead inc case","2021-06-28"
"JHUAPL-Bucky",0.220650890908293,"4 wk ahead inc case","2021-06-28"
"RobertWalraven-ESG",0.135186280191307,"4 wk ahead inc case","2021-06-28"
"UVA-Ensemble",0,"4 wk ahead inc case","2021-06-28"
"CU-select",0,"4 wk ahead inc case","2021-06-28"
"USC-SI_kJalpha",0,"4 wk ahead inc case","2021-06-28"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-06-28"
"Covid19Sim-Simulator",0,"4 wk ahead inc case","2021-06-28"
"LANL-GrowthRate",0,"4 wk ahead inc case","2021-06-28"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-06-28"
"JHU_IDD-CovidSP",0,"4 wk ahead inc case","2021-06-28"
"MUNI-ARIMA",0,"4 wk ahead inc case","2021-06-28"
"Microsoft-DeepSTIA",0,"4 wk ahead inc case","2021-06-28"
"COVIDhub-baseline",0,"4 wk ahead inc case","2021-06-28"
"CEID-Walk",0,"4 wk ahead inc case","2021-06-28"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-06-28"
"SteveMcConnell-CovidComplete",-0.00757057802670977,"3 wk ahead inc death","2021-06-28"
"USC-SI_kJalpha",0.156333528504555,"3 wk ahead inc death","2021-06-28"
"UMass-MechBayes",0.260733329468105,"3 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.239788291268894,"3 wk ahead inc death","2021-06-28"
"JHU_CSSE-DECOM",0.193142303350176,"3 wk ahead inc death","2021-06-28"
"RobertWalraven-ESG",-0.0708589007147348,"3 wk ahead inc death","2021-06-28"
"BPagano-RtDriven",0.0831334082886526,"3 wk ahead inc death","2021-06-28"
"Microsoft-DeepSTIA",0.0482437134500931,"3 wk ahead inc death","2021-06-28"
"CU-select",0.12265882779092,"3 wk ahead inc death","2021-06-28"
"LANL-GrowthRate",0.0514982888920778,"3 wk ahead inc death","2021-06-28"
"Covid19Sim-Simulator",0,"3 wk ahead inc death","2021-06-28"
"IHME-CurveFit",0,"3 wk ahead inc death","2021-06-28"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-06-28"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-06-28"
"MUNI-ARIMA",0,"3 wk ahead inc death","2021-06-28"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-06-28"
"CEID-Walk",0,"3 wk ahead inc death","2021-06-28"
"DDS-NBDS",0,"3 wk ahead inc death","2021-06-28"
"JHU_IDD-CovidSP",0,"3 wk ahead inc death","2021-06-28"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-06-28"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-06-28"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.617566601270479,"3 wk ahead cum death","2021-06-28"
"SteveMcConnell-CovidComplete",0.14815074956263,"3 wk ahead cum death","2021-06-28"
"BPagano-RtDriven",0.23586587980279,"3 wk ahead cum death","2021-06-28"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-06-28"
"Microsoft-DeepSTIA",0,"3 wk ahead cum death","2021-06-28"
"UMass-MechBayes",0,"3 wk ahead cum death","2021-06-28"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-06-28"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-06-28"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-06-28"
"CEID-Walk",0,"3 wk ahead cum death","2021-06-28"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-06-28"
"CU-select",0,"3 wk ahead cum death","2021-06-28"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-06-28"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-06-28"
"DDS-NBDS",0,"3 wk ahead cum death","2021-06-28"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-06-28"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-06-28"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-06-28"
"JHU_IDD-CovidSP",0,"3 wk ahead cum death","2021-06-28"
"IHME-CurveFit",0,"3 wk ahead cum death","2021-06-28"
"Karlen-pypm",0.549972931890751,"3 wk ahead inc case","2021-06-28"
"LANL-GrowthRate",0.0652088272114709,"3 wk ahead inc case","2021-06-28"
"RobertWalraven-ESG",0.187560666997807,"3 wk ahead inc case","2021-06-28"
"CU-select",0.0873753555349351,"3 wk ahead inc case","2021-06-28"
"JHUAPL-Bucky",0.064330702535334,"3 wk ahead inc case","2021-06-28"
"UVA-Ensemble",0,"3 wk ahead inc case","2021-06-28"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-06-28"
"USC-SI_kJalpha",0,"3 wk ahead inc case","2021-06-28"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-06-28"
"MUNI-ARIMA",0,"3 wk ahead inc case","2021-06-28"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-06-28"
"Microsoft-DeepSTIA",0,"3 wk ahead inc case","2021-06-28"
"JHU_IDD-CovidSP",0,"3 wk ahead inc case","2021-06-28"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-06-28"
"CEID-Walk",0,"3 wk ahead inc case","2021-06-28"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc case","2021-06-28"
"UMass-MechBayes",0.10247472002391,"2 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.53446355535701,"2 wk ahead inc death","2021-06-28"
"SteveMcConnell-CovidComplete",0.0998908701130701,"2 wk ahead inc death","2021-06-28"
"RobertWalraven-ESG",-0.0104125733719164,"2 wk ahead inc death","2021-06-28"
"Microsoft-DeepSTIA",0.0258910903725678,"2 wk ahead inc death","2021-06-28"
"BPagano-RtDriven",0.0447511725632082,"2 wk ahead inc death","2021-06-28"
"JHU_CSSE-DECOM",0.193560988152214,"2 wk ahead inc death","2021-06-28"
"CU-select",0.100863420449211,"2 wk ahead inc death","2021-06-28"
"LANL-GrowthRate",0,"2 wk ahead inc death","2021-06-28"
"Covid19Sim-Simulator",0,"2 wk ahead inc death","2021-06-28"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-06-28"
"MUNI-ARIMA",0,"2 wk ahead inc death","2021-06-28"
"IHME-CurveFit",0,"2 wk ahead inc death","2021-06-28"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-06-28"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-06-28"
"CEID-Walk",0,"2 wk ahead inc death","2021-06-28"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-06-28"
"JHU_IDD-CovidSP",0,"2 wk ahead inc death","2021-06-28"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-06-28"
"epiforecasts-ensemble1",0,"2 wk ahead inc death","2021-06-28"
"USC-SI_kJalpha",0,"2 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.442430950430827,"2 wk ahead cum death","2021-06-28"
"SteveMcConnell-CovidComplete",0.142710782569413,"2 wk ahead cum death","2021-06-28"
"BPagano-RtDriven",0.219294502944158,"2 wk ahead cum death","2021-06-28"
"JHU_CSSE-DECOM",0.195958452335032,"2 wk ahead cum death","2021-06-28"
"Microsoft-DeepSTIA",0,"2 wk ahead cum death","2021-06-28"
"UMass-MechBayes",0,"2 wk ahead cum death","2021-06-28"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-06-28"
"MIT_CritData-GBCF",0,"2 wk ahead cum death","2021-06-28"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-06-28"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-06-28"
"CEID-Walk",0,"2 wk ahead cum death","2021-06-28"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-06-28"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-06-28"
"CU-select",0,"2 wk ahead cum death","2021-06-28"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-06-28"
"Covid19Sim-Simulator",0,"2 wk ahead cum death","2021-06-28"
"epiforecasts-ensemble1",0,"2 wk ahead cum death","2021-06-28"
"JHU_IDD-CovidSP",0,"2 wk ahead cum death","2021-06-28"
"IHME-CurveFit",0,"2 wk ahead cum death","2021-06-28"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-06-28"
"Karlen-pypm",0.733669196672001,"2 wk ahead inc case","2021-06-28"
"RobertWalraven-ESG",0.313366618637276,"2 wk ahead inc case","2021-06-28"
"LANL-GrowthRate",0,"2 wk ahead inc case","2021-06-28"
"CU-select",0,"2 wk ahead inc case","2021-06-28"
"Microsoft-DeepSTIA",0,"2 wk ahead inc case","2021-06-28"
"JHUAPL-Bucky",0,"2 wk ahead inc case","2021-06-28"
"JHU_CSSE-DECOM",0,"2 wk ahead inc case","2021-06-28"
"Covid19Sim-Simulator",0,"2 wk ahead inc case","2021-06-28"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-06-28"
"MUNI-ARIMA",0,"2 wk ahead inc case","2021-06-28"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-06-28"
"CEID-Walk",0,"2 wk ahead inc case","2021-06-28"
"JHU_IDD-CovidSP",0,"2 wk ahead inc case","2021-06-28"
"COVIDhub-baseline",0,"2 wk ahead inc case","2021-06-28"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-06-28"
"USC-SI_kJalpha",0,"2 wk ahead inc case","2021-06-28"
"UMass-MechBayes",0.557184732971228,"1 wk ahead inc death","2021-06-28"
"SteveMcConnell-CovidComplete",0.204471637387445,"1 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.353060007435917,"1 wk ahead inc death","2021-06-28"
"Microsoft-DeepSTIA",0,"1 wk ahead inc death","2021-06-28"
"BPagano-RtDriven",0,"1 wk ahead inc death","2021-06-28"
"JHU_CSSE-DECOM",0,"1 wk ahead inc death","2021-06-28"
"CU-select",0,"1 wk ahead inc death","2021-06-28"
"RobertWalraven-ESG",0,"1 wk ahead inc death","2021-06-28"
"LANL-GrowthRate",0,"1 wk ahead inc death","2021-06-28"
"UA-EpiCovDA",0,"1 wk ahead inc death","2021-06-28"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc death","2021-06-28"
"MUNI-ARIMA",0,"1 wk ahead inc death","2021-06-28"
"Covid19Sim-Simulator",0,"1 wk ahead inc death","2021-06-28"
"CEID-Walk",0,"1 wk ahead inc death","2021-06-28"
"IHME-CurveFit",0,"1 wk ahead inc death","2021-06-28"
"JHUAPL-Bucky",0,"1 wk ahead inc death","2021-06-28"
"COVIDhub-baseline",0,"1 wk ahead inc death","2021-06-28"
"PSI-DRAFT",0,"1 wk ahead inc death","2021-06-28"
"JHU_IDD-CovidSP",0,"1 wk ahead inc death","2021-06-28"
"epiforecasts-ensemble1",0,"1 wk ahead inc death","2021-06-28"
"MIT_CritData-GBCF",0,"1 wk ahead inc death","2021-06-28"
"USC-SI_kJalpha",0,"1 wk ahead inc death","2021-06-28"
"Karlen-pypm",0.566870573670612,"1 wk ahead cum death","2021-06-28"
"SteveMcConnell-CovidComplete",0.14619635063828,"1 wk ahead cum death","2021-06-28"
"BPagano-RtDriven",0.287308482770724,"1 wk ahead cum death","2021-06-28"
"Microsoft-DeepSTIA",0,"1 wk ahead cum death","2021-06-28"
"JHU_CSSE-DECOM",0,"1 wk ahead cum death","2021-06-28"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-06-28"
"CEID-Walk",0,"1 wk ahead cum death","2021-06-28"
"UMass-MechBayes",0,"1 wk ahead cum death","2021-06-28"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-06-28"
"MIT_CritData-GBCF",0,"1 wk ahead cum death","2021-06-28"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-06-28"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-06-28"
"epiforecasts-ensemble1",0,"1 wk ahead cum death","2021-06-28"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-06-28"
"CU-select",0,"1 wk ahead cum death","2021-06-28"
"PSI-DRAFT",0,"1 wk ahead cum death","2021-06-28"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-06-28"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-06-28"
"JHU_IDD-CovidSP",0,"1 wk ahead cum death","2021-06-28"
"IHME-CurveFit",0,"1 wk ahead cum death","2021-06-28"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-06-28"
"Karlen-pypm",0.398540629618449,"1 wk ahead inc case","2021-06-28"
"Microsoft-DeepSTIA",0.441562729211355,"1 wk ahead inc case","2021-06-28"
"JHU_CSSE-DECOM",0.0335796650539068,"1 wk ahead inc case","2021-06-28"
"RobertWalraven-ESG",0.106281947973292,"1 wk ahead inc case","2021-06-28"
"CU-select",0,"1 wk ahead inc case","2021-06-28"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-06-28"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-06-28"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-06-28"
"CEID-Walk",0,"1 wk ahead inc case","2021-06-28"
"MUNI-ARIMA",0,"1 wk ahead inc case","2021-06-28"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-06-28"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-06-28"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-06-28"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-06-28"
"JHU_IDD-CovidSP",0,"1 wk ahead inc case","2021-06-28"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-06-28"
"SteveMcConnell-CovidComplete",0.143673306970232,"4 wk ahead inc death","2021-07-05"
"USC-SI_kJalpha",0.286914856555889,"4 wk ahead inc death","2021-07-05"
"UMass-MechBayes",0.260317080930454,"4 wk ahead inc death","2021-07-05"
"Karlen-pypm",0.299296775589195,"4 wk ahead inc death","2021-07-05"
"CU-select",0.115498039871669,"4 wk ahead inc death","2021-07-05"
"RobertWalraven-ESG",0.00531970112631143,"4 wk ahead inc death","2021-07-05"
"JHU_CSSE-DECOM",0.0666080853889326,"4 wk ahead inc death","2021-07-05"
"LANL-GrowthRate",0,"4 wk ahead inc death","2021-07-05"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-07-05"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-07-05"
"IHME-CurveFit",0,"4 wk ahead inc death","2021-07-05"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-07-05"
"Microsoft-DeepSTIA",0,"4 wk ahead inc death","2021-07-05"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-07-05"
"MUNI-ARIMA",0,"4 wk ahead inc death","2021-07-05"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-07-05"
"CEID-Walk",0,"4 wk ahead inc death","2021-07-05"
"DDS-NBDS",0,"4 wk ahead inc death","2021-07-05"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-07-05"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-07-05"
"SteveMcConnell-CovidComplete",0.158019999304822,"4 wk ahead cum death","2021-07-05"
"Karlen-pypm",0.632372243786087,"4 wk ahead cum death","2021-07-05"
"BPagano-RtDriven",0.211761625198119,"4 wk ahead cum death","2021-07-05"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-07-05"
"Microsoft-DeepSTIA",0,"4 wk ahead cum death","2021-07-05"
"UMass-MechBayes",0,"4 wk ahead cum death","2021-07-05"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-07-05"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-07-05"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-07-05"
"CU-select",0,"4 wk ahead cum death","2021-07-05"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-07-05"
"RobertWalraven-ESG",0,"4 wk ahead cum death","2021-07-05"
"CEID-Walk",0,"4 wk ahead cum death","2021-07-05"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-07-05"
"DDS-NBDS",0,"4 wk ahead cum death","2021-07-05"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-07-05"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-07-05"
"IHME-CurveFit",0,"4 wk ahead cum death","2021-07-05"
"RobertWalraven-ESG",0.243438273178921,"4 wk ahead inc case","2021-07-05"
"JHUAPL-Bucky",0.142370323024883,"4 wk ahead inc case","2021-07-05"
"LANL-GrowthRate",0.00670027683498698,"4 wk ahead inc case","2021-07-05"
"Covid19Sim-Simulator",0.015333218457074,"4 wk ahead inc case","2021-07-05"
"Karlen-pypm",0.791433178708853,"4 wk ahead inc case","2021-07-05"
"CU-select",0,"4 wk ahead inc case","2021-07-05"
"USC-SI_kJalpha",0,"4 wk ahead inc case","2021-07-05"
"UVA-Ensemble",0,"4 wk ahead inc case","2021-07-05"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-07-05"
"MUNI-ARIMA",0,"4 wk ahead inc case","2021-07-05"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-07-05"
"Microsoft-DeepSTIA",0,"4 wk ahead inc case","2021-07-05"
"IEM_MED-CovidProject",0,"4 wk ahead inc case","2021-07-05"
"CEID-Walk",0,"4 wk ahead inc case","2021-07-05"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-07-05"
