"target_end_date","target","location","model","location_name","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis"
2021-05-08,"3 wk ahead inc case","26","USC-SI_kJalpha","Michigan",16117,2003.29751266285,0,9971.9581986076,11975.2557112704
2021-05-08,"3 wk ahead inc case","26","UVA-Ensemble","Michigan",20872.1615642514,5754.55672661687,0,3224.45685329242,8979.0135799093
2021-05-08,"3 wk ahead inc case","27","BPagano-RtDriven","Minnesota",14885.11945,2235.73889085714,0,4304.60956142857,6540.34845228571
2021-05-08,"3 wk ahead inc case","27","CEID-Walk","Minnesota",4284.229,334.305214285714,0,2995.62614285714,3329.93135714286
2021-05-08,"3 wk ahead inc case","27","Covid19Sim-Simulator","Minnesota",10398.8915060704,317.687330023806,0,7672.66444973751,7990.35177976132
2021-05-08,"3 wk ahead inc case","27","CovidAnalytics-DELPHI","Minnesota",3586,404.597837892024,0,1417.03379069775,1821.63162858977
2021-05-08,"3 wk ahead inc case","27","COVIDhub-baseline","Minnesota",4824,941.897182816468,0,1393.13276061331,2335.02994342978
2021-05-08,"3 wk ahead inc case","27","COVIDhub-ensemble","Minnesota",5274,718.635714285714,0,1977.42857142857,2696.06428571429
2021-05-08,"3 wk ahead inc case","27","CU-select","Minnesota",3583,808.917857142857,0,849.428571428571,1658.34642857143
2021-05-08,"3 wk ahead inc case","27","JHU_CSSE-DECOM","Minnesota",3474.485546875,241.331953826122,0,2427.13610061813,2668.46805444425
2021-05-08,"3 wk ahead inc case","27","JHUAPL-Bucky","Minnesota",11950.3747,1574.88951357143,0,4988.57841428571,6563.46792785714
2021-05-08,"3 wk ahead inc case","27","Karlen-pypm","Minnesota",3404.5,556.644285714286,0,1024.75714285714,1581.40142857143
2021-05-08,"3 wk ahead inc case","27","KITmetricslab-select_ensemble","Minnesota",7353.5640573072,892.323752455146,0,3365.66026550274,4257.98401795789
2021-05-08,"3 wk ahead inc case","27","LANL-GrowthRate","Minnesota",3245,757.81,0,719.285714285714,1477.09571428571
2021-05-08,"3 wk ahead inc case","27","RobertWalraven-ESG","Minnesota",5147.67,243.813285714286,0,3766.76714285714,4010.58042857143
2021-05-08,"3 wk ahead inc case","27","USC-SI_kJalpha","Minnesota",3374,495.58468217596,0,1706.97078398257,2202.55546615853
2021-05-08,"3 wk ahead inc case","27","UVA-Ensemble","Minnesota",5960.20794967773,1065.70706314511,0,1514.9634121572,2580.67047530231
2021-05-08,"3 wk ahead inc case","28","BPagano-RtDriven","Mississippi",571.15812,234.333461857143,0,81.5940171428572,315.927479
2021-05-08,"3 wk ahead inc case","28","CEID-Walk","Mississippi",454.971,109.397464285714,0,109.658428571429,219.055892857143
2021-05-08,"3 wk ahead inc case","28","Covid19Sim-Simulator","Mississippi",215.98418455265,50.3172525257864,0,33.01819049075,83.3354430165364
2021-05-08,"3 wk ahead inc case","28","CovidAnalytics-DELPHI","Mississippi",804,100.459430960117,255.023674709793,0,355.483105669909
2021-05-08,"3 wk ahead inc case","28","COVIDhub-baseline","Mississippi",431,374.096883606336,0,61.5714285714286,435.668312177765
2021-05-08,"3 wk ahead inc case","28","COVIDhub-ensemble","Mississippi",315,149.885714285714,0,45,194.885714285714
2021-05-08,"3 wk ahead inc case","28","CU-select","Mississippi",201,66.3857142857143,28.7142857142857,0,95.1
2021-05-08,"3 wk ahead inc case","28","JHU_CSSE-DECOM","Mississippi",1351.31348050412,85.0094950802314,0,826.557346075977,911.566841156208
2021-05-08,"3 wk ahead inc case","28","JHUAPL-Bucky","Mississippi",656.156596,46.7198152428572,309.411032285714,0,356.130847528571
2021-05-08,"3 wk ahead inc case","28","Karlen-pypm","Mississippi",514,251.947857142857,0,73.4285714285714,325.376428571429
2021-05-08,"3 wk ahead inc case","28","KITmetricslab-select_ensemble","Mississippi",758.01519887284,115.215938063626,0,248.480307664329,363.696245727954
2021-05-08,"3 wk ahead inc case","28","LANL-GrowthRate","Mississippi",537.5,177.9325,0,76.7857142857143,254.718214285714
2021-05-08,"3 wk ahead inc case","28","RobertWalraven-ESG","Mississippi",126.6,178.487428571429,18.0857142857143,0,196.573142857143
2021-05-08,"3 wk ahead inc case","28","USC-SI_kJalpha","Mississippi",516,13.7008843939261,0,428.749814941951,442.450699335878
2021-05-08,"3 wk ahead inc case","28","UVA-Ensemble","Mississippi",192.459088252822,184.385887382328,0,27.4941554646889,211.880042847016
2021-05-08,"3 wk ahead inc case","29","BPagano-RtDriven","Missouri",14.1127700000002,375.542788571429,0,2.01611000000003,377.558898571429
2021-05-08,"3 wk ahead inc case","29","CEID-Walk","Missouri",4071,365.486164285714,1450.02171428571,0,1815.50787857143
2021-05-08,"3 wk ahead inc case","29","Covid19Sim-Simulator","Missouri",2533.92109872866,237.89791148809,0,1304.31304373036,1542.21095521845
2021-05-08,"3 wk ahead inc case","29","CovidAnalytics-DELPHI","Missouri",3142,1218.88750305687,448.857142857143,0,1667.74464591401
2021-05-08,"3 wk ahead inc case","29","COVIDhub-baseline","Missouri",4071,97.1244139012817,2382.81794932235,0,2479.94236322363
2021-05-08,"3 wk ahead inc case","29","COVIDhub-ensemble","Missouri",628,309.457142857143,89.7142857142857,0,399.171428571429
2021-05-08,"3 wk ahead inc case","29","CU-select","Missouri",450,292.596428571429,64.2857142857143,0,356.882142857143
2021-05-08,"3 wk ahead inc case","29","JHU_CSSE-DECOM","Missouri",373.854630051669,61.6420815633164,0,125.449076481338,187.091158044654
2021-05-08,"3 wk ahead inc case","29","JHUAPL-Bucky","Missouri",420.20719,263.645552642857,60.0295985714286,0,323.675151214286
2021-05-08,"3 wk ahead inc case","29","Karlen-pypm","Missouri",5098,887.567857142857,0,1659.05714285714,2546.625
2021-05-08,"3 wk ahead inc case","29","KITmetricslab-select_ensemble","Missouri",456.86568779787,303.054048889026,0,65.2665268282672,368.320575717293
2021-05-08,"3 wk ahead inc case","29","LANL-GrowthRate","Missouri",808.5,300.747142857143,115.5,0,416.247142857143
2021-05-08,"3 wk ahead inc case","29","RobertWalraven-ESG","Missouri",1815.15,383.277571428571,381.081428571429,0,764.359
2021-05-08,"3 wk ahead inc case","29","USC-SI_kJalpha","Missouri",1271,151.426722185334,994.726511204997,0,1146.15323339033
2021-05-08,"3 wk ahead inc case","29","UVA-Ensemble","Missouri",11141.4138054922,721.445611722862,0,7056.14014375231,7777.58575547517
2021-05-08,"3 wk ahead inc case","30","BPagano-RtDriven","Montana",795.82179,216.815917857143,0,125.96319,342.779107857143
2021-05-08,"3 wk ahead inc case","30","CEID-Walk","Montana",30.846,51.4999928571429,0,4.40657142857143,55.9065642857143
2021-05-08,"3 wk ahead inc case","30","Covid19Sim-Simulator","Montana",305.13063361934,26.870368991364,0,144.897071570603,171.767440561967
2021-05-08,"3 wk ahead inc case","30","CovidAnalytics-DELPHI","Montana",594,68.3526946500727,206.469399565261,0,274.822094215334
2021-05-08,"3 wk ahead inc case","30","COVIDhub-baseline","Montana",43,161.124541750775,0,6.14285714285714,167.267398893632
2021-05-08,"3 wk ahead inc case","30","COVIDhub-ensemble","Montana",31,60.9142857142857,0,4.42857142857143,65.3428571428571
2021-05-08,"3 wk ahead inc case","30","CU-select","Montana",32,44.3142857142857,4.57142857142857,0,48.8857142857143
2021-05-08,"3 wk ahead inc case","30","JHU_CSSE-DECOM","Montana",110.682786762502,17.6664486137853,0,52.27063290983,69.9370815236152
2021-05-08,"3 wk ahead inc case","30","JHUAPL-Bucky","Montana",108.303001,56.9091553428571,15.4718572857143,0,72.3810126285714
2021-05-08,"3 wk ahead inc case","30","Karlen-pypm","Montana",609.5,188.048571428571,0,103.642857142857,291.691428571429
2021-05-08,"3 wk ahead inc case","30","KITmetricslab-select_ensemble","Montana",149.10320853323,64.1585722487551,0,21.30045836189,85.4590306106451
2021-05-08,"3 wk ahead inc case","30","LANL-GrowthRate","Montana",123,102.615,17.5714285714286,0,120.186428571429
2021-05-08,"3 wk ahead inc case","30","RobertWalraven-ESG","Montana",129.84,44.2597142857143,18.5485714285714,0,62.8082857142857
2021-05-08,"3 wk ahead inc case","30","USC-SI_kJalpha","Montana",171,33.7855050830759,41.460812328938,0,75.2463174120139
2021-05-08,"3 wk ahead inc case","30","UVA-Ensemble","Montana",131.187887420491,109.719537438947,18.7411267743558,0,128.460664213303
2021-05-08,"3 wk ahead inc case","31","BPagano-RtDriven","Nebraska",2559.33023,494.179136357143,0,606.580192857143,1100.75932921429
2021-05-08,"3 wk ahead inc case","31","CEID-Walk","Nebraska",1284.406,357.229871428571,0,183.486571428571,540.716442857143
2021-05-08,"3 wk ahead inc case","31","Covid19Sim-Simulator","Nebraska",1674.81940848535,42.0568456637077,0,1401.57287870458,1443.62972436829
2021-05-08,"3 wk ahead inc case","31","CovidAnalytics-DELPHI","Nebraska",1955,108.234836419249,0,1342.10705378004,1450.34189019929
2021-05-08,"3 wk ahead inc case","31","COVIDhub-baseline","Nebraska",972,345.106693850867,0,138.857142857143,483.96383670801
2021-05-08,"3 wk ahead inc case","31","COVIDhub-ensemble","Nebraska",1225,176.314285714286,0,334.714285714286,511.028571428571
2021-05-08,"3 wk ahead inc case","31","CU-select","Nebraska",383,76.0714285714286,84.4285714285714,0,160.5
2021-05-08,"3 wk ahead inc case","31","JHU_CSSE-DECOM","Nebraska",1334.96680947605,50.6697454219724,0,954.197225493282,1004.86697091525
2021-05-08,"3 wk ahead inc case","31","JHUAPL-Bucky","Nebraska",662.01915,142.125529171429,0,160.995695714286,303.121224885714
2021-05-08,"3 wk ahead inc case","31","Karlen-pypm","Nebraska",1265,257.775,0,343.457142857143,601.232142857143
2021-05-08,"3 wk ahead inc case","31","KITmetricslab-select_ensemble","Nebraska",960.8146637583,139.102420432686,0,346.44748051772,485.549900950406
2021-05-08,"3 wk ahead inc case","31","LANL-GrowthRate","Nebraska",455,221.574821428571,0,65,286.574821428571
2021-05-08,"3 wk ahead inc case","31","RobertWalraven-ESG","Nebraska",841.29,108.369285714286,0,294.378571428571,402.747857142857
2021-05-08,"3 wk ahead inc case","31","USC-SI_kJalpha","Nebraska",966,48.3502988590564,0,696.296166119214,744.646464978271
2021-05-08,"3 wk ahead inc case","31","UVA-Ensemble","Nebraska",1225.44165847929,182.472406670132,0,359.19686993495,541.669276605083
2021-05-08,"3 wk ahead inc case","32","BPagano-RtDriven","Nevada",2082.77872,589.900453142857,0,307.378617142857,897.279070285714
2021-05-08,"3 wk ahead inc case","32","CEID-Walk","Nevada",22.192,160.568292857143,0,3.17028571428572,163.738578571429
2021-05-08,"3 wk ahead inc case","32","Covid19Sim-Simulator","Nevada",269.09970584299,49.2176011496186,0,73.4715430173386,122.689144166957
2021-05-08,"3 wk ahead inc case","32","CovidAnalytics-DELPHI","Nevada",1676,204.25424705173,538.058962962934,0,742.313210014664
2021-05-08,"3 wk ahead inc case","32","COVIDhub-baseline","Nevada",11,433.557354409258,1.57142857142857,0,435.128782980687
2021-05-08,"3 wk ahead inc case","32","COVIDhub-ensemble","Nevada",109,195.364285714286,0,15.5714285714286,210.935714285714
2021-05-08,"3 wk ahead inc case","32","CU-select","Nevada",66,173.571428571429,0,9.42857142857143,183
2021-05-08,"3 wk ahead inc case","32","JHU_CSSE-DECOM","Nevada",787.721902762486,123.514226705207,0,330.953867280124,454.468093985331
2021-05-08,"3 wk ahead inc case","32","JHUAPL-Bucky","Nevada",4323.02157,551.992695642857,0,1983.88012714286,2535.87282278571
2021-05-08,"3 wk ahead inc case","32","Karlen-pypm","Nevada",471.5,385.419285714286,0,67.3571428571429,452.776428571429
2021-05-08,"3 wk ahead inc case","32","KITmetricslab-select_ensemble","Nevada",746.16340423021,221.290811538696,0,132.127652969107,353.418464507803
2021-05-08,"3 wk ahead inc case","32","LANL-GrowthRate","Nevada",71,226.046071428571,10.1428571428571,0,236.188928571429
2021-05-08,"3 wk ahead inc case","32","RobertWalraven-ESG","Nevada",598,139.8185,119.957142857143,0,259.775642857143
2021-05-08,"3 wk ahead inc case","32","USC-SI_kJalpha","Nevada",300,92.2948706228296,0,46.5551376740143,138.850008296844
2021-05-08,"3 wk ahead inc case","32","UVA-Ensemble","Nevada",613.860976707084,231.758713114932,87.6944252438692,0,319.453138358801
2021-05-08,"3 wk ahead inc case","33","BPagano-RtDriven","New Hampshire",2410.57886,478.139280285714,0,558.742762857143,1036.88204314286
2021-05-08,"3 wk ahead inc case","33","CEID-Walk","New Hampshire",1583.517,91.6400928571428,0,1031.85157142857,1123.49166428571
2021-05-08,"3 wk ahead inc case","33","Covid19Sim-Simulator","New Hampshire",530.582984367698,61.6556887513677,164.939112616711,0,226.594801368079
2021-05-08,"3 wk ahead inc case","33","CovidAnalytics-DELPHI","New Hampshire",169,195.275975522316,24.1428571428571,0,219.418832665173
2021-05-08,"3 wk ahead inc case","33","COVIDhub-baseline","New Hampshire",1495,118.368502149307,0,753.447518118037,871.816020267344
2021-05-08,"3 wk ahead inc case","33","COVIDhub-ensemble","New Hampshire",1514,120.671428571429,0,766,886.671428571429
2021-05-08,"3 wk ahead inc case","33","CU-select","New Hampshire",1312,188.4,0,407.857142857143,596.257142857143
2021-05-08,"3 wk ahead inc case","33","JHU_CSSE-DECOM","New Hampshire",1643.32257613204,45.3282173669944,0,1457.03605080736,1502.36426817436
2021-05-08,"3 wk ahead inc case","33","JHUAPL-Bucky","New Hampshire",2195.6891,248.335296785714,0,1097.86296571429,1346.1982625
2021-05-08,"3 wk ahead inc case","33","Karlen-pypm","New Hampshire",681.5,159.925,0,151.3,311.225
2021-05-08,"3 wk ahead inc case","33","KITmetricslab-select_ensemble","New Hampshire",1944.40967725521,164.003705463573,0,1153.35278147026,1317.35648693383
2021-05-08,"3 wk ahead inc case","33","LANL-GrowthRate","New Hampshire",926.5,147.714107142857,0,296.357142857143,444.07125
2021-05-08,"3 wk ahead inc case","33","RobertWalraven-ESG","New Hampshire",1244.03,38.8255714285714,0,1024.13285714286,1062.95842857143
2021-05-08,"3 wk ahead inc case","33","USC-SI_kJalpha","New Hampshire",1167,65.3946356346868,0,851.403187614923,916.79782324961
2021-05-08,"3 wk ahead inc case","33","UVA-Ensemble","New Hampshire",1667.17055930056,169.681361462224,0,710.896662165783,880.578023628007
2021-05-08,"3 wk ahead inc case","34","BPagano-RtDriven","New Jersey",22429.63074,2865.68752257143,0,7910.65701142857,10776.344534
2021-05-08,"3 wk ahead inc case","34","CEID-Walk","New Jersey",16492.18,1012.74853571429,0,11801.7625714286,12814.5111071429
2021-05-08,"3 wk ahead inc case","34","Covid19Sim-Simulator","New Jersey",7718.6117099521,680.238763735998,0,2775.41936682116,3455.65813055716
2021-05-08,"3 wk ahead inc case","34","CovidAnalytics-DELPHI","New Jersey",1420,502.076112363554,0,202.857142857143,704.933255220697
2021-05-08,"3 wk ahead inc case","34","COVIDhub-baseline","New Jersey",16858,1129.36990848659,0,10154.6221262927,11283.9920347793
2021-05-08,"3 wk ahead inc case","34","COVIDhub-ensemble","New Jersey",12531,808.107142857143,0,8431.57142857143,9239.67857142857
2021-05-08,"3 wk ahead inc case","34","CU-select","New Jersey",8932,993.171428571429,0,4616.71428571429,5609.88571428571
2021-05-08,"3 wk ahead inc case","34","JHU_CSSE-DECOM","New Jersey",17114.8465588876,271.600187773626,0,15575.6504417433,15847.250629517
2021-05-08,"3 wk ahead inc case","34","JHUAPL-Bucky","New Jersey",8437.9044,1200.10927357143,0,3203.45642857143,4403.56570214286
2021-05-08,"3 wk ahead inc case","34","Karlen-pypm","New Jersey",4625.5,1002.25642857143,0,1113.98571428571,2116.24214285714
2021-05-08,"3 wk ahead inc case","34","KITmetricslab-select_ensemble","New Jersey",16399.4796842653,998.492788046991,0,11842.4617007637,12840.9544888107
2021-05-08,"3 wk ahead inc case","34","LANL-GrowthRate","New Jersey",10717.5,1175.72053571429,0,5174.86428571429,6350.58482142857
2021-05-08,"3 wk ahead inc case","34","RobertWalraven-ESG","New Jersey",10841.99,350.897,0,8854.58714285714,9205.48414285714
2021-05-08,"3 wk ahead inc case","34","USC-SI_kJalpha","New Jersey",12531,480.665554970561,0,10387.7978689603,10868.4634239308
2021-05-08,"3 wk ahead inc case","34","UVA-Ensemble","New Jersey",13484.7389159563,851.111619776045,0,8665.21568790792,9516.32730768396
2021-05-08,"3 wk ahead inc case","35","BPagano-RtDriven","New Mexico",484.87255,142.236900642857,69.2675071428572,0,211.504407785714
2021-05-08,"3 wk ahead inc case","35","CEID-Walk","New Mexico",120.593,52.1210285714286,17.2275714285714,0,69.3486
2021-05-08,"3 wk ahead inc case","35","Covid19Sim-Simulator","New Mexico",174.78220651453,26.4313041535553,125.196910976999,0,151.628215130554
2021-05-08,"3 wk ahead inc case","35","CovidAnalytics-DELPHI","New Mexico",836,140.286695825418,210.116716365666,0,350.403412191084
2021-05-08,"3 wk ahead inc case","35","COVIDhub-baseline","New Mexico",100,268.360534894635,14.2857142857143,0,282.646249180349
2021-05-08,"3 wk ahead inc case","35","COVIDhub-ensemble","New Mexico",264,106.357142857143,37.7142857142857,0,144.071428571429
2021-05-08,"3 wk ahead inc case","35","CU-select","New Mexico",996,41.4107142857143,719.571428571429,0,760.982142857143
2021-05-08,"3 wk ahead inc case","35","JHU_CSSE-DECOM","New Mexico",136.714233398438,56.2751935544837,19.5306047712054,0,75.805798325689
2021-05-08,"3 wk ahead inc case","35","JHUAPL-Bucky","New Mexico",655.20079,70.9401957,225.520887142857,0,296.461082842857
2021-05-08,"3 wk ahead inc case","35","Karlen-pypm","New Mexico",97,141.684285714286,13.8571428571429,0,155.541428571429
2021-05-08,"3 wk ahead inc case","35","KITmetricslab-select_ensemble","New Mexico",309.29852881504,100.143467794393,44.1855041164343,0,144.328971910827
2021-05-08,"3 wk ahead inc case","35","LANL-GrowthRate","New Mexico",950,98.3932142857143,333.142857142857,0,431.536071428571
2021-05-08,"3 wk ahead inc case","35","RobertWalraven-ESG","New Mexico",504.88,80.4856428571428,137.9,0,218.385642857143
2021-05-08,"3 wk ahead inc case","35","USC-SI_kJalpha","New Mexico",441,53.469983310872,353.41797319952,0,406.887956510392
2021-05-08,"3 wk ahead inc case","35","UVA-Ensemble","New Mexico",193.064167664616,140.812564019028,27.5805953806594,0,168.393159399687
2021-05-08,"3 wk ahead inc case","36","BPagano-RtDriven","New York",38135.82732,2847.46850457143,0,22053.8650885714,24901.3335931429
2021-05-08,"3 wk ahead inc case","36","CEID-Walk","New York",24816.316,3879.02777857143,0,6260.672,10139.6997785714
2021-05-08,"3 wk ahead inc case","36","Covid19Sim-Simulator","New York",7816.3178500977,1438.37742613742,0,1542.56506009859,2980.942486236
2021-05-08,"3 wk ahead inc case","36","CovidAnalytics-DELPHI","New York",14998,843.943549515121,0,10219.0668430071,11063.0103925222
2021-05-08,"3 wk ahead inc case","36","COVIDhub-baseline","New York",25276,2830.07235855572,0,9973.89190091903,12803.9642594748
2021-05-08,"3 wk ahead inc case","36","COVIDhub-ensemble","New York",15658,2272.92857142857,0,6236.57142857143,8509.5
2021-05-08,"3 wk ahead inc case","36","CU-select","New York",8425,1494.95357142857,0,3175.57142857143,4670.525
2021-05-08,"3 wk ahead inc case","36","JHU_CSSE-DECOM","New York",21360.9343290441,974.558621922253,0,17287.592467456,18262.1510893783
2021-05-08,"3 wk ahead inc case","36","JHUAPL-Bucky","New York",22908.0744,2879.80138428571,0,10234.7578,13114.5591842857
2021-05-08,"3 wk ahead inc case","36","Karlen-pypm","New York",7417,4366.16714285714,0,1059.57142857143,5425.73857142857
2021-05-08,"3 wk ahead inc case","36","KITmetricslab-select_ensemble","New York",20713.5232542984,1900.21501283899,0,12873.2755643967,14773.4905772357
2021-05-08,"3 wk ahead inc case","36","LANL-GrowthRate","New York",11600.5,3561.59607142857,0,1983.64285714286,5545.23892857143
2021-05-08,"3 wk ahead inc case","36","RobertWalraven-ESG","New York",15658.41,780.6045,0,11237.2328571429,12017.8373571429
2021-05-08,"3 wk ahead inc case","36","USC-SI_kJalpha","New York",13216,1073.3916465173,0,9659.04119832214,10732.4328448394
2021-05-08,"3 wk ahead inc case","36","UVA-Ensemble","New York",14895.0772737251,3426.17856298316,0,3034.01737806816,6460.19594105132
2021-05-08,"3 wk ahead inc case","37","BPagano-RtDriven","North Carolina",421.202579999999,566.139466071429,0,60.171797142857,626.311263214286
2021-05-08,"3 wk ahead inc case","37","CEID-Walk","North Carolina",3120.952,580.205964285714,0,811.629714285714,1391.83567857143
2021-05-08,"3 wk ahead inc case","37","Covid19Sim-Simulator","North Carolina",694.970983138101,317.370137927472,0,99.2815690197287,416.651706947201
2021-05-08,"3 wk ahead inc case","37","CovidAnalytics-DELPHI","North Carolina",5222,1427.65955524956,746,0,2173.65955524956
2021-05-08,"3 wk ahead inc case","37","COVIDhub-baseline","North Carolina",3541,961.494560602751,0,707.770517705172,1669.26507830792
2021-05-08,"3 wk ahead inc case","37","COVIDhub-ensemble","North Carolina",2961,970.3,0,423,1393.3
2021-05-08,"3 wk ahead inc case","37","CU-select","North Carolina",6775,1159.56428571429,0,2197.14285714286,3356.70714285714
2021-05-08,"3 wk ahead inc case","37","JHU_CSSE-DECOM","North Carolina",4050.84419025667,412.198912405007,0,3277.80093902244,3689.99985142745
2021-05-08,"3 wk ahead inc case","37","JHUAPL-Bucky","North Carolina",2961.0057,995.059371285715,0,423.000814285714,1418.06018557143
2021-05-08,"3 wk ahead inc case","37","Karlen-pypm","North Carolina",12221.5,1183.31142857143,0,6790.35714285714,7973.66857142857
2021-05-08,"3 wk ahead inc case","37","KITmetricslab-select_ensemble","North Carolina",5339.7658549934,1233.33786295946,0,1235.87959495669,2469.21745791615
2021-05-08,"3 wk ahead inc case","37","LANL-GrowthRate","North Carolina",1267,1370.8575,181,0,1551.8575
2021-05-08,"3 wk ahead inc case","37","RobertWalraven-ESG","North Carolina",1698.12,636.841571428571,242.588571428572,0,879.430142857143
2021-05-08,"3 wk ahead inc case","37","USC-SI_kJalpha","North Carolina",895,1143.94947612549,127.857142857143,0,1271.80661898264
2021-05-08,"3 wk ahead inc case","37","UVA-Ensemble","North Carolina",4597.8100375147,1039.39867055572,0,956.737842498488,1996.13651305421
2021-05-08,"3 wk ahead inc case","38","BPagano-RtDriven","North Dakota",558.22379,196.161869928571,0,79.7462557142857,275.908125642857
2021-05-08,"3 wk ahead inc case","38","CEID-Walk","North Dakota",126.337,60.3363785714286,0,18.0481428571429,78.3845214285714
2021-05-08,"3 wk ahead inc case","38","Covid19Sim-Simulator","North Dakota",253.9190216917,49.7552749105601,0,36.2741459559571,86.0294208665173
2021-05-08,"3 wk ahead inc case","38","CovidAnalytics-DELPHI","North Dakota",157,52.7500936474191,22.4285714285714,0,75.1786650759905
2021-05-08,"3 wk ahead inc case","38","COVIDhub-baseline","North Dakota",195,158.188165444154,0,27.8571428571429,186.045308301297
2021-05-08,"3 wk ahead inc case","38","COVIDhub-ensemble","North Dakota",208,70,0,29.7142857142857,99.7142857142857
2021-05-08,"3 wk ahead inc case","38","CU-select","North Dakota",204,33.075,54.4285714285714,0,87.5035714285714
2021-05-08,"3 wk ahead inc case","38","JHU_CSSE-DECOM","North Dakota",254.841755856459,13.4358515630067,0,160.661908331602,174.097759894608
2021-05-08,"3 wk ahead inc case","38","JHUAPL-Bucky","North Dakota",91.04902,60.9206733142857,0,13.0070028571429,73.9276761714286
2021-05-08,"3 wk ahead inc case","38","Karlen-pypm","North Dakota",1232.5,226.351428571429,0,396.557142857143,622.908571428571
2021-05-08,"3 wk ahead inc case","38","KITmetricslab-select_ensemble","North Dakota",201.08188985867,60.855092442395,0,35.3043449468243,96.1594373892193
2021-05-08,"3 wk ahead inc case","38","LANL-GrowthRate","North Dakota",46,91.6101785714286,6.57142857142857,0,98.1816071428571
2021-05-08,"3 wk ahead inc case","38","RobertWalraven-ESG","North Dakota",213.95,41.1563571428572,0,51.5642857142857,92.7206428571429
2021-05-08,"3 wk ahead inc case","38","USC-SI_kJalpha","North Dakota",20,23.6831551633302,2.85714285714286,0,26.540298020473
2021-05-08,"3 wk ahead inc case","38","UVA-Ensemble","North Dakota",352.406857690715,138.54713608834,0,50.3438368129592,188.890972901299
2021-05-08,"3 wk ahead inc case","39","BPagano-RtDriven","Ohio",11012.42151,1004.22008992857,0,5340.77684714286,6344.99693707143
2021-05-08,"3 wk ahead inc case","39","CEID-Walk","Ohio",5689.012,192.777592857143,0,4578.32085714286,4771.09845
2021-05-08,"3 wk ahead inc case","39","Covid19Sim-Simulator","Ohio",3735.33391883469,374.137875306652,978.349803492478,0,1352.48767879913
2021-05-08,"3 wk ahead inc case","39","CovidAnalytics-DELPHI","Ohio",1110,1034.5883203905,0,158.571428571429,1193.15974896193
2021-05-08,"3 wk ahead inc case","39","COVIDhub-baseline","Ohio",5703,1556.76468832367,0,1184.08267225529,2740.84736057895
2021-05-08,"3 wk ahead inc case","39","COVIDhub-ensemble","Ohio",5364,752.107142857143,0,1765.71428571429,2517.82142857143
2021-05-08,"3 wk ahead inc case","39","CU-select","Ohio",3975,976.253571428571,0,866.142857142857,1842.39642857143
2021-05-08,"3 wk ahead inc case","39","JHU_CSSE-DECOM","Ohio",5896.27416493941,207.909595603901,0,4272.45584586213,4480.36544146603
2021-05-08,"3 wk ahead inc case","39","JHUAPL-Bucky","Ohio",6236.1089,1055.96332,0,1996.07687142857,3052.04019142857
2021-05-08,"3 wk ahead inc case","39","Karlen-pypm","Ohio",4632.5,1353.775,0,822.414285714286,2176.18928571429
2021-05-08,"3 wk ahead inc case","39","KITmetricslab-select_ensemble","Ohio",6409.7311909286,772.985569924794,0,2654.02766904189,3427.01323896668
2021-05-08,"3 wk ahead inc case","39","LANL-GrowthRate","Ohio",3295,767.60125,0,717.285714285714,1484.88696428571
2021-05-08,"3 wk ahead inc case","39","RobertWalraven-ESG","Ohio",4513.84,465.426357142857,0,1907.62571428571,2373.05207142857
2021-05-08,"3 wk ahead inc case","39","USC-SI_kJalpha","Ohio",967,361.544263211225,0,138.142857142857,499.687120354082
2021-05-08,"3 wk ahead inc case","39","UVA-Ensemble","Ohio",9034.46227150752,921.681910212146,0,3846.23329809381,4767.91520830596
2021-05-08,"3 wk ahead inc case","40","BPagano-RtDriven","Oklahoma",1246.58696,330.307374642857,0,206.553274285714,536.860648928571
2021-05-08,"3 wk ahead inc case","40","CEID-Walk","Oklahoma",693.033,51.3975714285714,0,363.056142857143,414.453714285714
2021-05-08,"3 wk ahead inc case","40","Covid19Sim-Simulator","Oklahoma",621.2243353769,1.97723962520743,0,605.816017678017,607.793257303225
2021-05-08,"3 wk ahead inc case","40","CovidAnalytics-DELPHI","Oklahoma",852,277.500098339005,121.714285714286,0,399.21438405329
2021-05-08,"3 wk ahead inc case","40","COVIDhub-baseline","Oklahoma",715,525.875146796111,0,102.142857142857,628.018003938968
2021-05-08,"3 wk ahead inc case","40","COVIDhub-ensemble","Oklahoma",693,221.578571428571,0,99,320.578571428571
2021-05-08,"3 wk ahead inc case","40","CU-select","Oklahoma",2865,216.985714285714,0,1804.71428571429,2021.7
2021-05-08,"3 wk ahead inc case","40","JHU_CSSE-DECOM","Oklahoma",1201.71979848493,67.974507140419,0,802.815491511306,870.789998651725
2021-05-08,"3 wk ahead inc case","40","JHUAPL-Bucky","Oklahoma",1078.47329,189.000737928571,0,344.339172857143,533.339910785714
2021-05-08,"3 wk ahead inc case","40","Karlen-pypm","Oklahoma",929,221.088571428571,0,220.857142857143,441.945714285714
2021-05-08,"3 wk ahead inc case","40","KITmetricslab-select_ensemble","Oklahoma",1548.94025299666,212.03980907169,0,647.271097538157,859.310906609847
2021-05-08,"3 wk ahead inc case","40","LANL-GrowthRate","Oklahoma",932,225.545178571429,133.142857142857,0,358.688035714286
2021-05-08,"3 wk ahead inc case","40","RobertWalraven-ESG","Oklahoma",67.26,238.273357142857,9.60857142857143,0,247.881928571429
